"status","bed","bath","acre_lot","city","state","zip_code","house_size","price"
"for_sale",3.70101265822784,2.49459473852367,1.27,"Hoosick Falls","New York",12090,2180.08173730064,19995
"for_sale",3.70101265822784,2.49459473852367,5.42,"East Nassau","New York",12062,2180.08173730064,53000
"for_sale",8,6,1.35,"Stephentown","New York",12168,2722,339900
"for_sale",3.70101265822784,2.49459473852367,2.66,"Hoosick","New York",12090,2180.08173730064,69900
"for_sale",4,3,33,"Woodbury","Connecticut",6798,2416,1499000
"for_sale",3.70101265822784,2.49459473852367,127.49,"New Lebanon","New York",12062,2180.08173730064,250000
"for_sale",5,6,8.48,"Sharon","Connecticut",6069,6000,2295000
"for_sale",3.70101265822784,2.49459473852367,1,"Poestenkill","New York",12140,2180.08173730064,45000
"for_sale",3.70101265822784,2.49459473852367,1.95,"Canaan","New York",12029,2180.08173730064,45000
"for_sale",3.70101265822784,2.49459473852367,24.62,"Nassau","New York",12018,2180.08173730064,129000
"for_sale",6,5,74.32,"Goshen","Connecticut",6756,6719,3995000
"for_sale",3.70101265822784,2.49459473852367,160,"Hillsdale","New York",12529,2180.08173730064,849000
"for_sale",3.70101265822784,2.49459473852367,6,"Morris","Connecticut",6763,2180.08173730064,80000
"for_sale",3.70101265822784,2.49459473852367,1.4,"Torrington","Connecticut",6790,2180.08173730064,149900
"for_sale",3.70101265822784,2.49459473852367,32.1,"Claverack","New York",12513,2180.08173730064,5e+05
"for_sale",4,4,37,"East Nassau","New York",12062,4000,1300000
"for_sale",3.70101265822784,2.49459473852367,2.65,"Canaan","Connecticut",6031,2180.08173730064,99900
"for_sale",3.70101265822784,2.49459473852367,8.66,"Hoosick","New York",12090,2180.08173730064,79900
"for_sale",3.70101265822784,2.49459473852367,68,"Berlin","New York",12022,2180.08173730064,95000
"for_sale",3,3,288.92,"White Creek","New York",12057,7834,910000
"for_sale",3.70101265822784,2.49459473852367,6.5,"Pownal","Vermont",5261,2180.08173730064,49900
"for_sale",2,1,0.13,"Schodack Landing","New York",12123,1200,49900
"for_sale",3.70101265822784,2.49459473852367,1,"Canaan","New York",12029,2180.08173730064,22000
"for_sale",3.70101265822784,2.49459473852367,1,"Canaan","New York",12029,2180.08173730064,19000
"for_sale",3.70101265822784,2.49459473852367,16,"Pittstown","New York",12094,2180.08173730064,89900
"for_sale",3.70101265822784,2.49459473852367,5,"Pittstown","New York",12094,2180.08173730064,59900
"for_sale",3.70101265822784,2.49459473852367,3.79,"Copake","New York",12516,2180.08173730064,42000
"for_sale",3.70101265822784,2.49459473852367,4.23,"Stephentown","New York",12168,2180.08173730064,75000
"for_sale",3.70101265822784,2.49459473852367,8.51,"Goshen","Connecticut",6756,2180.08173730064,325000
"for_sale",3.70101265822784,2.49459473852367,127.49,"New Lebanon","New York",12125,2180.08173730064,250000
"for_sale",3.70101265822784,2.49459473852367,8.4,"Chatham","New York",12037,2180.08173730064,115000
"for_sale",3.70101265822784,2.49459473852367,127,"Nassau","New York",12123,2180.08173730064,406000
"for_sale",3.70101265822784,2.49459473852367,1.84,"Thomaston","Connecticut",6787,2180.08173730064,89000
"for_sale",3.70101265822784,2.49459473852367,18.46,"Williamstown","Massachusetts",1267,2180.08173730064,850000
"for_sale",3.70101265822784,2.49459473852367,9.4,"Copake","New York",12516,2180.08173730064,250000
"for_sale",3.70101265822784,2.49459473852367,13.19,"Stephentown","New York",12168,2180.08173730064,151999
"for_sale",3.70101265822784,2.49459473852367,43.46,"Copake","New York",12516,2180.08173730064,895000
"for_sale",3.70101265822784,2.49459473852367,102,"Claverack","New York",12513,2180.08173730064,2100000
"for_sale",3.70101265822784,2.49459473852367,127,"Ancram","New York",12503,2180.08173730064,1300000
"for_sale",3.70101265822784,2.49459473852367,9.06,"Chatham","New York",12184,2180.08173730064,79000
"for_sale",3.70101265822784,2.49459473852367,9.02,"Petersburgh","New York",12138,2180.08173730064,59900
"for_sale",3.70101265822784,2.49459473852367,5.9,"New Lebanon","New York",12125,2180.08173730064,52000
"for_sale",3.70101265822784,2.49459473852367,12.5,"Pownal","Vermont",5261,2180.08173730064,150000
"for_sale",3.70101265822784,2.49459473852367,2.09,"Berlin","New York",99999,2180.08173730064,19900
"for_sale",3.70101265822784,2.49459473852367,35,"Chatham","New York",12136,2180.08173730064,180000
"for_sale",10,5,1,"Schodack Landing","New York",12123,5100,295000
"for_sale",3.70101265822784,2.49459473852367,13.2,"Stephentown","New York",12168,2180.08173730064,151999
"for_sale",3.70101265822784,2.49459473852367,0.36,"Copake","New York",12516,2180.08173730064,109000
"for_sale",3,2,5.03,"Ghent","New York",12075,1735,698000
"for_sale",4,3,96.63,"Goshen","Connecticut",6756,2900,3e+06
"for_sale",4,3,0.33,"Chatham Village","New York",12037,2250,277000
"for_sale",3.70101265822784,2.49459473852367,43.8,"Craryville","New York",12521,2180.08173730064,399000
"for_sale",3.70101265822784,2.49459473852367,14.33,"Goshen","Connecticut",6756,2180.08173730064,850000
"for_sale",3.70101265822784,2.49459473852367,51.52,"Ghent","New York",12075,2180.08173730064,595000
"for_sale",3.70101265822784,2.49459473852367,0.74,"Bennington","Vermont",5257,2180.08173730064,28000
"for_sale",3.70101265822784,2.49459473852367,16.41,"Salisbury","Connecticut",6068,2180.08173730064,750000
"for_sale",3.70101265822784,2.49459473852367,29.61,"Sharon","Connecticut",6069,2180.08173730064,795000
"for_sale",3.70101265822784,2.49459473852367,25.8,"Sharon","Connecticut",6069,2180.08173730064,1e+06
"for_sale",3,1,8.4,"Pownal","Vermont",5261,2010,180000
"for_sale",5,2,1.5,"New Lebanon","New York",12125,2360,199000
"for_sale",3.70101265822784,2.49459473852367,8.37,"Pittstown","New York",12094,2180.08173730064,43000
"for_sale",3,2,1.1,"Sharon","Connecticut",6069,2186,485000
"for_sale",3.70101265822784,2.49459473852367,3.63,"Stephentown","New York",12168,2180.08173730064,29999
"for_sale",3.70101265822784,2.49459473852367,4.12,"New Lebanon","New York",12125,2180.08173730064,39900
"for_sale",3.70101265822784,2.49459473852367,1.54,"White Creek","New York",12816,2180.08173730064,25000
"for_sale",3.70101265822784,2.49459473852367,5.83,"Stephentown","New York",12168,2180.08173730064,49000
"for_sale",3.70101265822784,2.49459473852367,119.6,"Petersburgh","New York",12138,2180.08173730064,399900
"for_sale",3.70101265822784,2.49459473852367,40,"New Lebanon","New York",12125,2180.08173730064,129900
"for_sale",3.70101265822784,2.49459473852367,0.22,"Hoosick","New York",12090,2180.08173730064,25000
"for_sale",3.70101265822784,2.49459473852367,2,"Nassau","New York",12018,2180.08173730064,34900
"for_sale",3.70101265822784,2.49459473852367,32,"Craryville","New York",12513,2180.08173730064,5e+05
"for_sale",3.70101265822784,2.49459473852367,2.42,"Goshen","Connecticut",6756,2180.08173730064,109000
"for_sale",3.70101265822784,2.49459473852367,15.99,"Stephentown","New York",12168,2180.08173730064,115000
"for_sale",3.70101265822784,2.49459473852367,1.5,"Chatham","New York",12037,2180.08173730064,80000
"for_sale",3.70101265822784,2.49459473852367,12,"Claverack","New York",12513,2180.08173730064,85000
"for_sale",3,2,0.23,"Hoosick","New York",12090,2400,159900
"for_sale",2,1,1.1,"White Creek","New York",12057,2780,144900
"for_sale",7,6,134.39,"Craryville","New York",12521,4035,7950000
"for_sale",3.70101265822784,2.49459473852367,18.6,"Nassau","New York",12123,2180.08173730064,85000
"for_sale",3.70101265822784,2.49459473852367,17.77,"Stephentown","New York",12168,2180.08173730064,94900
"for_sale",3.70101265822784,2.49459473852367,6,"Millerton","New York",12546,2180.08173730064,59000
"for_sale",3.70101265822784,2.49459473852367,74.65,"Grafton","New York",12138,2180.08173730064,169900
"for_sale",4,6,182.78,"Bethlehem","Connecticut",6751,7215,2600000
"for_sale",4,3,1,"New Lebanon","New York",12125,2148,215000
"for_sale",15,14,2.37,"Litchfield","Connecticut",6759,8216,699000
"for_sale",5,5,45.8,"Chatham","New York",12060,6518,1999500
"for_sale",4,2,37.5,"Ancram","New York",12503,1767,495000
"for_sale",3,4,20,"Litchfield","Connecticut",6759,2988,975000
"for_sale",3.70101265822784,2.49459473852367,25,"Morris","Connecticut",6763,2180.08173730064,199000
"for_sale",5,2,45,"Ancram","New York",12503,2263,495000
"for_sale",3.70101265822784,2.49459473852367,16.65,"Chatham","New York",12136,2180.08173730064,145000
"for_sale",3.70101265822784,2.49459473852367,8,"Chatham","New York",12136,2180.08173730064,135000
"for_sale",3.70101265822784,2.49459473852367,25.4,"Warren","Connecticut",6754,2180.08173730064,325000
"for_sale",3.70101265822784,6,0.5,"East Chatham","New York",12060,7022,450000
"for_sale",3,1,0.39,"Hoosick Falls","New York",12090,1161,49000
"for_sale",2,1,0.6,"Litchfield","Connecticut",6759,1064,244900
"for_sale",3.70101265822784,2.49459473852367,15,"Schodack Landing","New York",12123,2180.08173730064,125000
"for_sale",3.70101265822784,2.49459473852367,18,"Stephentown","New York",12168,2180.08173730064,60000
"for_sale",3.70101265822784,2.49459473852367,5.6,"Petersburgh","New York",12138,2180.08173730064,44000
"for_sale",2,2,6.69,"Stephentown","New York",12169,1000,270000
"for_sale",3.70101265822784,2.49459473852367,1.82,"Hoosick","New York",12090,2180.08173730064,49900
"for_sale",3,2,1.1,"Ghent","New York",12075,1748,299000
"for_sale",3.70101265822784,2.49459473852367,6.62,"Grafton","New York",12082,2180.08173730064,74900
"for_sale",4,3,0.99,"Thomaston","Connecticut",6787,3063,479900
"for_sale",3,5,7.23,"Salisbury","Connecticut",6039,3354,895000
"for_sale",3.70101265822784,2.49459473852367,2.41,"Sharon","Connecticut",6069,2180.08173730064,150000
"for_sale",5,4,7.08,"Kinderhook","New York",12184,1968,640000
"for_sale",3,2,1.9,"Sand Lake","New York",12018,5254,899000
"for_sale",11,6,1.9,"Sand Lake","New York",12018,5254,899000
"for_sale",4,2,100,"Nassau","New York",12123,2976,799000
"for_sale",3.70101265822784,2.49459473852367,159.13,"Petersburgh","New York",12138,2180.08173730064,325000
"for_sale",3.70101265822784,2.49459473852367,2.34,"Washington","Connecticut",6777,2180.08173730064,115000
"for_sale",2,1,0.38,"East Chatham","New York",12060,1200,450000
"for_sale",5,4,37,"East Nassau","New York",12062,4000,1300000
"for_sale",4,4,5.86,"Goshen","Connecticut",6756,3646,899000
"for_sale",3.70101265822784,2.49459473852367,2.03,"Schodack Landing","New York",12063,2180.08173730064,95000
"for_sale",3,3,13.613473315734,"Litchfield","Connecticut",6759,2466,650095
"for_sale",3,3,13.613473315734,"Litchfield","Connecticut",6759,2466,695500
"for_sale",3.70101265822784,2.49459473852367,127.49,"New Lebanon","New York",12062,2180.08173730064,275000
"for_sale",3.70101265822784,2.49459473852367,110.6,"Pownal","Vermont",5261,2180.08173730064,7e+05
"for_sale",3.70101265822784,2.49459473852367,113,"Schodack Landing","New York",12123,2180.08173730064,1150000
"for_sale",3.70101265822784,2.49459473852367,48.24,"Ancramdale","New York",12503,2180.08173730064,530000
"for_sale",3.70101265822784,2.49459473852367,7,"Austerlitz","New York",12017,2180.08173730064,55000
"for_sale",3,3,3.13,"Washington","Connecticut",6777,2786,570000
"for_sale",3.70101265822784,2.49459473852367,5.59,"Claverack","New York",12513,2180.08173730064,79900
"for_sale",3.70101265822784,2.49459473852367,115,"Grafton","New York",12138,2180.08173730064,218500
"for_sale",3.70101265822784,2.49459473852367,5.66,"Stephentown","New York",12168,2180.08173730064,63000
"for_sale",5,2,10,"Nassau","New York",12123,2673,325000
"for_sale",2,2,1.98,"Harwinton","Connecticut",6791,1278,380000
"for_sale",4,3,1.6,"Watertown","Connecticut",6795,3763,579900
"for_sale",3,3,3.03,"Cornwall","Connecticut",6796,3088,679000
"for_sale",3.70101265822784,2,0.58,"Salisbury","Connecticut",6068,4770,550000
"for_sale",3.70101265822784,2.49459473852367,5.31,"Woodbury","Connecticut",6798,2180.08173730064,225000
"for_sale",3.70101265822784,2.49459473852367,22.46,"Chatham","New York",12184,2180.08173730064,325000
"for_sale",4,4,10.9,"Litchfield","Connecticut",6750,2900,849900
"for_sale",4,4,46.97,"Washington","Connecticut",6794,3516,4290000
"for_sale",3.70101265822784,2.49459473852367,98.3,"Ghent","New York",12075,2180.08173730064,1995000
"for_sale",3.70101265822784,2.49459473852367,9.08,"Nassau","New York",12018,2180.08173730064,54900
"for_sale",3.70101265822784,2.49459473852367,25.1,"Grafton","New York",12138,2180.08173730064,89900
"for_sale",3,1,0.14,"Valatie","New York",12184,2313,169000
"for_sale",3.70101265822784,2.49459473852367,5.5,"Grafton","New York",12180,2180.08173730064,39900
"for_sale",3.70101265822784,2.49459473852367,1.71,"Pittstown","New York",12090,1720,79900
"for_sale",3,2,1.29,"Watertown","Connecticut",6795,1306,199900
"for_sale",2,1,1.6,"Litchfield","Connecticut",6759,872,329900
"for_sale",10,15,450.95,"Cornwall","Connecticut",6753,18000,14995000
"for_sale",3,2,0.53,"New Lebanon","New York",12125,2250,265000
"for_sale",3.70101265822784,2.49459473852367,2.04,"Stephentown","New York",12168,2180.08173730064,30000
"for_sale",3.70101265822784,4,0.42,"Pownal","Vermont",5261,3000,209000
"for_sale",3.70101265822784,2.49459473852367,74.65,"Grafton","New York",12138,2180.08173730064,209000
"for_sale",3.70101265822784,2.49459473852367,5.7,"Cornwall","Connecticut",6754,2180.08173730064,1e+05
"for_sale",4,2,0.13,"Hoosick Falls","New York",12090,1978,122750
"for_sale",3.70101265822784,2.49459473852367,12.1,"Schodack Landing","New York",12033,2180.08173730064,169900
"for_sale",3.70101265822784,2.49459473852367,1.04,"Cornwall","Connecticut",6796,2180.08173730064,105000
"for_sale",3.70101265822784,2.49459473852367,15.87,"New Lebanon","New York",12125,2180.08173730064,220000
"for_sale",7,4,2.9,"Copake","New York",12516,3416,925000
"for_sale",4,3,7.94,"Grafton","New York",12082,3088,650000
"for_sale",3.70101265822784,2.49459473852367,5.5,"New Lebanon","New York",12125,2180.08173730064,32000
"for_sale",3.70101265822784,2.49459473852367,9,"New Lebanon","New York",12029,2180.08173730064,60000
"for_sale",3,1,1,"Stephentown","New York",12169,1845,164900
"for_sale",3.70101265822784,2.49459473852367,7,"New Lebanon","New York",12125,2180.08173730064,60000
"for_sale",3,3,1.87,"Poestenkill","New York",12018,4622,479000
"for_sale",3.70101265822784,2.49459473852367,40.01,"Nassau Village","New York",12123,2180.08173730064,175000
"for_sale",5,3,0.82,"New Lebanon","New York",12125,3075,378000
"for_sale",3.70101265822784,2.49459473852367,1.29,"Hoosick Falls","New York",12090,2180.08173730064,38000
"for_sale",3.70101265822784,2.49459473852367,1.19,"Hoosick Falls","New York",12090,2180.08173730064,38000
"for_sale",3,3,2.5,"Sand Lake","New York",12018,3600,675000
"for_sale",3.70101265822784,2.49459473852367,1.08,"Hoosick Falls","New York",12090,2180.08173730064,38000
"for_sale",10,12,445.62,"Cornwall","Connecticut",6753,2180.08173730064,14995000
"for_sale",4,3,104,"Morris","Connecticut",6763,2874,998000
"for_sale",3,1,0.6,"Salisbury","Connecticut",6039,11968,895000
"for_sale",4,3,4,"Litchfield","Connecticut",6759,2920,825000
"for_sale",9,6,1.4,"Philmont","New York",12565,6157,1400000
"for_sale",4,3,5.03,"Cornwall","Connecticut",6796,2300,699000
"for_sale",5,5,5.58,"New Lebanon","New York",12125,5212,1295000
"for_sale",3,3,24.06,"Ancram","New York",12502,3228,1495000
"for_sale",12,3,1.34,"Watertown","Connecticut",6795,7154,699900
"for_sale",3,2,33,"Sharon","Connecticut",6069,1560,795000
"for_sale",4,3,2.58,"Woodbury","Connecticut",6798,2000,599000
"for_sale",3.70101265822784,2.49459473852367,27.39,"Chatham","New York",12136,2180.08173730064,275000
"for_sale",4,4,1.56,"Copake","New York",12521,3100,2100000
"for_sale",3.70101265822784,2.49459473852367,138,"Nassau","New York",12123,2180.08173730064,495000
"for_sale",3,2,40,"Grafton","New York",12138,4034,495000
"for_sale",4,1,4.79,"Sand Lake","New York",12061,1607,189900
"for_sale",4,3,0.05,"Hoosick Falls","New York",12090,1890,109000
"for_sale",3,2,0.8,"Salisbury","Connecticut",6039,1865,499000
"for_sale",2,2,0.1,"Hoosick Falls","New York",12090,1120,129900
"for_sale",3,3,13.613473315734,"Litchfield","Connecticut",6759,1440,235000
"for_sale",3.70101265822784,2.49459473852367,60,"Claverack","New York",12534,2180.08173730064,225000
"for_sale",3,1,0.4,"Woodbury","Connecticut",6798,1056,294900
"for_sale",4,2,0.45,"Ghent","New York",12075,4520,312000
"for_sale",3,2,48.96,"Stephentown","New York",12168,1585,424000
"for_sale",6,3,10,"Nassau","New York",12123,3973,325000
"for_sale",3.70101265822784,2.49459473852367,2.5,"Austerlitz","New York",12165,2180.08173730064,35000
"for_sale",5,8,22.55,"Washington","Connecticut",6793,6700,5995000
"for_sale",3.70101265822784,2.49459473852367,0.32,"Watertown","Connecticut",6779,3030,259000
"for_sale",3,2,0.21,"Copake","New York",12529,1167,495000
"for_sale",2,1,1.5,"Chatham","New York",12132,2180.08173730064,345000
"for_sale",3,4,176.1,"Warren","Connecticut",6754,4180,3495000
"for_sale",5,2.49459473852367,106,"Washington","Connecticut",6793,12832,9900000
"for_sale",3.70101265822784,2.49459473852367,94.26,"Sand Lake","New York",12018,2180.08173730064,425000
"for_sale",3,2,0.23,"Sand Lake","New York",12018,2694,149900
"for_sale",4,2,2.03,"Stephentown","New York",12168,3050,239900
"for_sale",7,8,18.16,"Bethlehem","Connecticut",6751,8020,1500000
"for_sale",5,1,1,"Torrington","Connecticut",6790,2472,130000
"for_sale",3,2,0.55,"Watertown","Connecticut",6795,2446,350000
"for_sale",3.70101265822784,2.49459473852367,3,"Stephentown","New York",12168,2180.08173730064,38600
"for_sale",3.70101265822784,2.49459473852367,3.31,"Thomaston","Connecticut",6787,2180.08173730064,129900
"for_sale",3,2,1.1,"Litchfield","Connecticut",6750,1447,349900
"for_sale",3,2,0.39,"Nassau","New York",12123,1400,245000
"for_sale",3,2,8.39,"Woodbury","Connecticut",6798,1740,430000
"for_sale",3,3,1.18,"Goshen","Connecticut",6756,3828,789000
"for_sale",4,5,16.06,"Woodbury","Connecticut",6798,6014,1895000
"for_sale",4,7,0.68,"Morris","Connecticut",6763,8700,4500000
"for_sale",12,8,1,"Nassau","New York",12123,2130,325000
"for_sale",3,3,13.613473315734,"Litchfield","Connecticut",6750,2286,449900
"for_sale",4,4,0.9,"Goshen","Connecticut",6756,2827,725000
"for_sale",3,3,7.54,"Hillsdale","New York",12529,2450,590000
"for_sale",3.70101265822784,2.49459473852367,5.05,"Hoosick","New York",12089,2180.08173730064,55000
"for_sale",5,2.49459473852367,70.7,"Washington","Connecticut",6793,12832,8200000
"for_sale",9,6,0.5,"East Chatham","New York",12060,7022,450000
"for_sale",3.70101265822784,2.49459473852367,167.48,"Winhall","Vermont",5340,2180.08173730064,1850000
"for_sale",3.70101265822784,2.49459473852367,2.67,"Hoosick Falls","New York",12090,9350,250000
"for_sale",2,2,0.45,"Pittstown","New York",12180,1550,150000
"for_sale",3.70101265822784,2.49459473852367,7.71,"Stephentown","New York",12168,2180.08173730064,42000
"for_sale",3.70101265822784,2.49459473852367,10.96,"Grafton","New York",12082,2180.08173730064,59900
"for_sale",5,3,0.52,"Copake","New York",12521,2400,340000
"for_sale",3.70101265822784,2.49459473852367,2.75,"Kinderhook","New York",12184,2180.08173730064,82500
"for_sale",3,2.49459473852367,70,"Ancram","New York",12503,2200,495000
"for_sale",3.70101265822784,2.49459473852367,20.35,"Kinderhook","New York",12184,2180.08173730064,210000
"for_sale",3,2,0.36,"Sand Lake","New York",12018,1592,205000
"for_sale",3.70101265822784,2.49459473852367,2.01,"Kinderhook","New York",12184,2180.08173730064,80000
"for_sale",3,2,0.24,"Ghent","New York",12075,1713,290000
"for_sale",4,2,0.6,"Petersburgh","New York",12138,1950,265000
"for_sale",4,4,2.46,"Morris","Connecticut",6763,2984,574900
"for_sale",3,3,3,"Northeast","New York",12546,1768,299000
"for_sale",4,3,6.03,"Canaan","Connecticut",6031,2800,640000
"for_sale",5,3,1.5,"Greenville","New York",12405,2136,350000
"for_sale",3,4,0.45,"Canaan","Connecticut",6031,3226,785000
"for_sale",3.70101265822784,2.49459473852367,68,"Claverack","New York",12534,2180.08173730064,269000
"for_sale",4,5,21.51,"Morris","Connecticut",6763,4000,6295000
"for_sale",4,5,19,"Cornwall","Connecticut",6796,4809,2200000
"for_sale",40,36,1.78,"Claverack","New York",12565,27443,2850000
"for_sale",3.70101265822784,2.49459473852367,358,"Taghkanic","New York",12521,2180.08173730064,1800000
"for_sale",3.70101265822784,2.49459473852367,60,"Canaan","New York",12029,2180.08173730064,1295000
"for_sale",3,3,19.1,"Stephentown","New York",12168,2864,349900
"for_sale",5,4,2,"Kinderhook","New York",12184,2000,280000
"for_sale",2,1,0.14,"Morris","Connecticut",6763,836,4e+05
"for_sale",4,2,14.61,"Hoosick Falls","New York",12090,3860,650000
"for_sale",3.70101265822784,2.49459473852367,5.54,"New Lebanon","New York",12125,2180.08173730064,55500
"for_sale",3.70101265822784,2.49459473852367,5.22,"New Lebanon","New York",12125,2180.08173730064,52000
"for_sale",4,2,6,"Woodbury","Connecticut",6798,3523,599900
"for_sale",4,3,2.1,"Poestenkill","New York",12018,5127,549000
"for_sale",2,1,2.39,"Claverack","New York",12513,720,229900
"for_sale",2,2,65,"Troy","New York",12180,1473,250000
"for_sale",3,3,0.15,"Northeast","New York",12546,1802,350000
"for_sale",3,3,5.03,"Litchfield","Connecticut",6759,2572,544900
"for_sale",3.70101265822784,2.49459473852367,0.23,"Copake","New York",12516,2180.08173730064,75000
"for_sale",2,1,0.25,"Philmont","New York",12565,806,215000
"for_sale",3.70101265822784,2.49459473852367,0.29,"Hoosick Falls","New York",12090,2180.08173730064,25000
"for_sale",4,3,0.96,"Goshen","Connecticut",6756,3451,725000
"for_sale",4,4,3,"Ghent","New York",12075,4179,749000
"for_sale",3.70101265822784,2.49459473852367,8.4,"Kinderhook","New York",12106,2180.08173730064,165000
"for_sale",4,5,6.44,"Salisbury","Connecticut",6039,3564,2450000
"for_sale",3.70101265822784,2.49459473852367,4.4,"Kinderhook","New York",12106,2180.08173730064,155000
"for_sale",3.70101265822784,2.49459473852367,10.06,"Taghkanic","New York",12502,2180.08173730064,289000
"for_sale",3.70101265822784,2.49459473852367,92,"Kinderhook","New York",12184,2180.08173730064,995000
"for_sale",3.70101265822784,2.49459473852367,9,"Kinderhook","New York",12106,2180.08173730064,225000
"for_sale",3.70101265822784,2.49459473852367,76.95,"Chatham","New York",12115,2180.08173730064,389000
"for_sale",3.70101265822784,2.49459473852367,75,"Canaan","Connecticut",6031,2180.08173730064,999999
"for_sale",5,3,1.14,"Stephentown","New York",12168,3092,105000
"for_sale",3.70101265822784,1,1.81,"Petersburgh","New York",12138,1944,79900
"for_sale",3,2,0.81,"Claverack","New York",12513,2104,225700
"for_sale",4,3,1.24,"Ghent","New York",12075,2464,325000
"for_sale",3.70101265822784,2.49459473852367,0.52,"New Lebanon","New York",12125,2180.08173730064,80000
"for_sale",2,1,0.98,"Pownal","Vermont",5261,1248,259900
"for_sale",2,1,1.7,"Hoosick Falls","New York",12090,1010,195000
"for_sale",3.70101265822784,2.49459473852367,1.09,"Litchfield","Connecticut",6778,2180.08173730064,79950
"for_sale",3.70101265822784,4,0.46,"Salisbury","Connecticut",6039,3386,749000
"for_sale",4,4,10.5,"Sharon","Connecticut",6069,3019,589777
"for_sale",5,5,7.98,"Litchfield","Connecticut",6759,5806,1099000
"for_sale",3,2,3.74,"Morris","Connecticut",6763,1382,539900
"for_sale",5,2,4.3,"Spencertown","New York",12165,2499,399900
"for_sale",3,2,1.25,"Sand Lake","New York",12196,2000,349900
"for_sale",4,2,1.15,"Litchfield","Connecticut",6759,2537,449900
"for_sale",3.70101265822784,2.49459473852367,1.03,"Poestenkill","New York",12140,2180.08173730064,55000
"for_sale",3,4,0.91,"Ghent","New York",12075,2120,425000
"for_sale",4,2,1.1,"Copake","New York",12516,2180.08173730064,319000
"for_sale",1,1,14.62,"Copake","New York",12502,880,369000
"for_sale",3.70101265822784,2.49459473852367,68.39,"Hoosick Falls","New York",12090,2180.08173730064,274900
"for_sale",5,2,103,"Ghent","New York",12075,2657,1200000
"for_sale",3.70101265822784,2.49459473852367,10,"Hoosick Falls","New York",12090,2180.08173730064,42000
"for_sale",3.70101265822784,2.49459473852367,54.38,"Petersburgh","New York",12138,2180.08173730064,105000
"for_sale",3.70101265822784,2.49459473852367,19.56,"Poestenkill","New York",12018,2180.08173730064,118500
"for_sale",3,2,1,"Millerton","New York",12546,2710,365000
"for_sale",4,3,1.9,"Hillsdale","New York",12521,1704,325000
"for_sale",2,1,0.21,"Sand Lake","New York",12018,928,189000
"for_sale",3,2,0.25,"Chatham","New York",12037,1412,239900
"for_sale",3.70101265822784,2.49459473852367,30.5,"Pownal","Vermont",5201,2180.08173730064,175000
"for_sale",5,4,4.89,"Cornwall","Connecticut",6754,4805,895000
"for_sale",3,1,87.5,"Woodbury","Connecticut",6798,2000,999000
"for_sale",3,2,2.9,"East Nassau","New York",12062,2780,548000
"for_sale",3,2,0.48,"Woodbury","Connecticut",6798,1539,374000
"for_sale",3.70101265822784,2.49459473852367,31.95,"New Lebanon","New York",12125,2180.08173730064,299000
"for_sale",3,3,2.73,"Woodbury","Connecticut",6798,1800,549000
"for_sale",4,5,0.99,"Goshen","Connecticut",6756,2515,579900
"for_sale",3.70101265822784,2.49459473852367,28,"Litchfield","Connecticut",6759,2180.08173730064,399000
"for_sale",3,3,13.613473315734,"Litchfield","Connecticut",6759,2070,579900
"for_sale",3,2,3.79,"Copake","New York",12521,1560,399000
"for_sale",3,1,0.14,"Hoosick Falls","New York",12090,2926,129000
"for_sale",2,2,0.22,"Millerton","New York",12546,576,160000
"for_sale",3.70101265822784,2.49459473852367,2.88,"Pittstown","New York",12180,2180.08173730064,39900
"for_sale",3,2,5,"Chatham","New York",12136,2042,395000
"for_sale",4,3,20.81,"Hoosick Falls","New York",12090,3900,514900
"for_sale",2,2,2.3,"Schodack Landing","New York",12123,980,229500
"for_sale",3,2,0.44,"Watertown","Connecticut",6779,1528,285000
"for_sale",4,3,1.1,"Thomaston","Connecticut",6787,2440,368500
"for_sale",3.70101265822784,2.49459473852367,0.31,"Copake","New York",12516,2180.08173730064,19500
"for_sale",3,3,0.24,"Watertown","Connecticut",6779,1452,249900
"for_sale",2,1,0.06,"Valatie","New York",12184,800,225000
"for_sale",4,2,9.5,"Canaan","Connecticut",6031,2529,825000
"for_sale",3,2,0.18,"Copake","New York",12516,1080,495000
"for_sale",7,8,80,"Canaan","Connecticut",6031,8654,2200000
"for_sale",5,4,3.41,"Morris","Connecticut",6763,3020,1500000
"for_sale",3,4,0.89,"Litchfield","Connecticut",6759,4394,1850000
"for_sale",3.70101265822784,2.49459473852367,0.06,"Hoosick Falls","New York",12090,1650,44000
"for_sale",8,4,0.11,"Hoosick Falls","New York",12090,5342,143900
"for_sale",10,4,0.11,"Hoosick Falls","New York",12090,3762,143900
"for_sale",3,2,1.57,"Nassau","New York",12123,1831,220000
"for_sale",3,2,18.7,"Chatham","New York",12184,1102,350000
"for_sale",3.70101265822784,2.49459473852367,1.88,"New Lebanon","New York",12125,2180.08173730064,14000
"for_sale",2,1,0.2,"Petersburgh","New York",12138,1054,117900
"for_sale",2,2,2.2,"Litchfield","Connecticut",6759,2272,760000
"for_sale",3.70101265822784,2.49459473852367,5.5,"Brunswick","New York",12180,2180.08173730064,125000
"for_sale",3,3,3.1,"Bethlehem","Connecticut",6751,2811,565000
"for_sale",5,3,0.41,"Millerton","New York",12546,1740,275000
"for_sale",4,3,4.75,"Goshen","Connecticut",6756,3948,650000
"for_sale",3,2,0.33,"Sand Lake","New York",12018,1271,589900
"for_sale",4,2,0.5,"Watertown","Connecticut",6795,1821,380000
